DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
70;101;70101;Broye-Aubigney-Montseugny;70;034;70034;Aubigney;102;0;102
70;373;70373;La Roche-Morey;70;068;70068;Betoncourt-les-Ménétriers;50;1;51
70;285;70285;Héricourt;70;108;70108;Bussurel;787;22;809
70;122;70122;Champlitte;70;123;70123;Champlitte-la-Ville;69;2;71
70;492;70492;Soing-Cubry-Charentenay;70;131;70131;Charentenay;114;0;114
70;477;70477;Saulnot;70;173;70173;Corcelles;70;1;71
70;492;70492;Soing-Cubry-Charentenay;70;191;70191;Cubry-lès-Soing;96;1;97
70;031;70031;Athesans-Étroitefontaine;70;223;70223;Étroitefontaine;26;2;28
70;447;70447;Rioz;70;241;70241;Les Fontenis;103;4;107
70;245;70245;Fougerolles-Saint-Valbert;70;245;70245;Fougerolles;3531;124;3655
70;247;70247;Fouvent-Saint-Andoche;70;246;70246;Fouvent-le-Bas;95;0;95
70;418;70418;La Romaine;70;281;70281;Greucourt;78;0;78
70;122;70122;Champlitte;70;300;70300;Leffond;139;4;143
70;122;70122;Champlitte;70;333;70333;Margilley;102;2;104
70;489;70489;Servance-Miellin;70;345;70345;Miellin;62;1;63
70;487;70487;Senargent-Mignafans;70;346;70346;Mignafans;61;0;61
70;122;70122;Champlitte;70;354;70354;Montarlot-lès-Champlitte;77;0;77
70;101;70101;Broye-Aubigney-Montseugny;70;370;70370;Montseugny;102;1;103
70;122;70122;Champlitte;70;382;70382;Neuvelle-lès-Champlitte;113;3;116
70;292;70292;Jussey;70;391;70391;Noroy-lès-Jussey;51;0;51
70;418;70418;La Romaine;70;418;70418;Le Pont-de-Planches;246;4;250
70;058;70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;70;434;70434;Quitteur;103;3;106
70;247;70247;Fouvent-Saint-Andoche;70;458;70458;Saint-Andoche;47;0;47
70;373;70373;La Roche-Morey;70;465;70465;Saint-Julien;135;1;136
70;245;70245;Fougerolles-Saint-Valbert;70;475;70475;Saint-Valbert;249;4;253
70;489;70489;Servance-Miellin;70;489;70489;Servance;705;7;712
70;285;70285;Héricourt;70;497;70497;Tavey;511;14;525
70;418;70418;La Romaine;70;551;70551;Vezet;194;1;195
70;045;70045;Avrigney-Virey;70;570;70570;Virey;58;0;58
71;042;71042;Bonnay-Saint-Ythaire;71;042;71042;Bonnay;309;5;314
71;134;71134;Navour-sur-Grosne;71;055;71055;Brandon;321;4;325
71;134;71134;Navour-sur-Grosne;71;134;71134;Clermain;240;7;247
71;582;71582;La Vineuse sur Fregande;71;180;71180;Donzy-le-National;223;8;231
71;270;71270;Mâcon;71;260;71260;Loché;274;6;280
71;279;71279;Le Rousset-Marizy;71;279;71279;Marizy;395;14;409
71;582;71582;La Vineuse sur Fregande;71;288;71288;Massy;54;0;54
71;134;71134;Navour-sur-Grosne;71;304;71304;Montagny-sur-Grosne;97;1;98
71;279;71279;Le Rousset-Marizy;71;375;71375;Le Rousset;216;8;224
71;270;71270;Mâcon;71;432;71432;Saint-Jean-le-Priche;437;10;447
71;042;71042;Bonnay-Saint-Ythaire;71;492;71492;Saint-Ythaire;128;3;131
71;270;71270;Mâcon;71;511;71511;Sennecé-lès-Mâcon;1430;33;1463
71;582;71582;La Vineuse sur Fregande;71;582;71582;La Vineuse;295;9;304
71;582;71582;La Vineuse sur Fregande;71;587;71587;Vitry-lès-Cluny;80;2;82
72;025;72025;Bazouges Cré sur Loir;72;025;72025;Bazouges-sur-le-Loir;1190;28;1218
72;262;72262;Loir en Vallée;72;063;72063;La Chapelle-Gaugain;318;3;321
72;137;72137;Villeneuve-en-Perseigne;72;069;72069;Chassé;186;2;188
72;071;72071;Montval-sur-Loir;72;071;72071;Château-du-Loir;4321;182;4503
72;080;72080;Cherré-Au;72;080;72080;Cherré;1848;36;1884
72;080;72080;Cherré-Au;72;081;72081;Cherreau;887;30;917
72;308;72308;Saint-Paterne - Le Chevain;72;082;72082;Le Chevain;565;8;573
72;138;72138;Fresnay-sur-Sarthe;72;097;72097;Coulombiers;444;6;450
72;025;72025;Bazouges Cré sur Loir;72;108;72108;Cré-sur-Loir;761;19;780
72;176;72176;Le Lude;72;117;72117;Dissé-sous-le-Lude;488;11;499
72;128;72128;Val-d'Étangson;72;128;72128;Évaillé;342;3;345
72;137;72137;Villeneuve-en-Perseigne;72;137;72137;La Fresnaye-sur-Chédouet;934;17;951
72;262;72262;Loir en Vallée;72;159;72159;Lavenay;305;4;309
72;137;72137;Villeneuve-en-Perseigne;72;162;72162;Lignières-la-Carelle;374;7;381
72;176;72176;Le Lude;72;176;72176;Le Lude;3560;48;3608
72;071;72071;Montval-sur-Loir;72;203;72203;Montabon;696;13;709
72;137;72137;Villeneuve-en-Perseigne;72;207;72207;Montigny;22;1;23
72;262;72262;Loir en Vallée;72;240;72240;Poncé-sur-le-Loir;318;5;323
72;137;72137;Villeneuve-en-Perseigne;72;258;72258;Roullée;246;4;250
72;262;72262;Loir en Vallée;72;262;72262;Ruillé-sur-Loir;1145;90;1235
72;138;72138;Fresnay-sur-Sarthe;72;284;72284;Saint-Germain-sur-Sarthe;516;12;528
72;128;72128;Val-d'Étangson;72;304;72304;Sainte-Osmane;180;5;185
72;308;72308;Saint-Paterne - Le Chevain;72;308;72308;Saint-Paterne;1531;242;1773
72;137;72137;Villeneuve-en-Perseigne;72;318;72318;Saint-Rigomer-des-Bois;441;6;447
72;071;72071;Montval-sur-Loir;72;384;72384;Vouvray-sur-Loir;788;10;798
73;212;73212;Val-d'Arc;73;002;73002;Aiguebelle;1196;10;1206
73;003;73003;Grand-Aigueblanche;73;003;73003;Aigueblanche;3208;91;3299
73;006;73006;Aime-la-Plagne;73;006;73006;Aime;2401;56;2457
73;010;73010;Entrelacs;73;010;73010;Albens;3920;72;3992
73;261;73261;Saint-Michel-de-Maurienne;73;035;73035;Beaune;52;1;53
73;150;73150;La Plagne Tarentaise;73;038;73038;Bellentre;917;27;944
73;003;73003;Grand-Aigueblanche;73;045;73045;Le Bois;406;9;415
73;187;73187;La Léchère;73;046;73046;Bonneval;92;1;93
73;290;73290;Val-Cenis;73;056;73056;Bramans;445;8;453
73;187;73187;La Léchère;73;060;73060;Celliers;45;0;45
73;010;73010;Entrelacs;73;062;73062;Cessens;463;10;473
73;135;73135;La Tour-en-Maurienne;73;080;73080;Le Châtel;171;3;174
73;150;73150;La Plagne Tarentaise;73;093;73093;La Côte-d'Aime;942;43;985
73;187;73187;La Léchère;73;102;73102;Doucy;373;12;385
73;010;73010;Entrelacs;73;108;73108;Épersy;403;15;418
73;215;73215;Valgelon-La Rochette;73;111;73111;Étable;432;9;441
73;187;73187;La Léchère;73;112;73112;Feissons-sur-Isère;556;11;567
73;284;73284;Salins-Fontaine;73;115;73115;Fontaine-le-Puits;103;4;107
73;151;73151;Porte-de-Savoie;73;118;73118;Francin;1138;19;1157
73;006;73006;Aime-la-Plagne;73;126;73126;Granier;342;10;352
73;236;73236;Saint-Genix-les-Villages;73;127;73127;Gresin;368;6;374
73;135;73135;La Tour-en-Maurienne;73;135;73135;Hermillon;646;10;656
73;290;73290;Val-Cenis;73;143;73143;Lanslebourg-Mont-Cenis;619;14;633
73;290;73290;Val-Cenis;73;144;73144;Lanslevillard;480;6;486
73;006;73006;Aime-la-Plagne;73;148;73148;Longefoy;290;9;299
73;150;73150;La Plagne Tarentaise;73;150;73150;Mâcot-la-Plagne;1751;57;1808
73;151;73151;Porte-de-Savoie;73;151;73151;Les Marches;2749;52;2801
73;010;73010;Entrelacs;73;158;73158;Mognard;413;12;425
73;235;73235;Saint François Longchamp;73;163;73163;Montaimont;137;3;140
73;235;73235;Saint François Longchamp;73;167;73167;Montgellafrey;88;0;88
73;006;73006;Aime-la-Plagne;73;169;73169;Montgirod;483;11;494
73;013;73013;Albiez-Montrond;73;174;73174;Montrond;36;0;36
73;187;73187;La Léchère;73;185;73185;Naves;119;1;120
73;187;73187;La Léchère;73;187;73187;Notre-Dame-de-Briançon;489;10;499
73;187;73187;La Léchère;73;199;73199;Petit-Cœur;560;4;564
73;135;73135;La Tour-en-Maurienne;73;203;73203;Pontamafrey-Montpascal;270;6;276
73;187;73187;La Léchère;73;209;73209;Pussy;335;9;344
73;212;73212;Val-d'Arc;73;212;73212;Randens;816;14;830
73;215;73215;Valgelon-La Rochette;73;215;73215;La Rochette;3748;59;3807
73;235;73235;Saint François Longchamp;73;235;73235;Saint-François-Longchamp;319;3;322
73;236;73236;Saint-Genix-les-Villages;73;236;73236;Saint-Genix-sur-Guiers;2374;41;2415
73;010;73010;Entrelacs;73;238;73238;Saint-Germain-la-Chambotte;506;12;518
73;010;73010;Entrelacs;73;239;73239;Saint-Girod;624;14;638
73;257;73257;Les Belleville;73;244;73244;Saint-Jean-de-Belleville;520;13;533
73;257;73257;Les Belleville;73;257;73257;Saint-Martin-de-Belleville;2629;88;2717
73;236;73236;Saint-Genix-les-Villages;73;260;73260;Saint-Maurice-de-Rotherens;220;7;227
73;003;73003;Grand-Aigueblanche;73;266;73266;Saint-Oyen;195;7;202
73;284;73284;Salins-Fontaine;73;284;73284;Salins-les-Thermes;873;20;893
73;290;73290;Val-Cenis;73;287;73287;Sollières-Sardières;170;4;174
73;290;73290;Val-Cenis;73;290;73290;Termignon;353;6;359
73;006;73006;Aime-la-Plagne;73;291;73291;Tessens;421;9;430
73;261;73261;Saint-Michel-de-Maurienne;73;295;73295;Thyl;35;0;35
73;150;73150;La Plagne Tarentaise;73;305;73305;Valezan;204;4;208
73;257;73257;Les Belleville;73;321;73321;Villarlurin;323;13;336
73;006;73006;Aime-la-Plagne;73;325;73325;Villette;484;13;497
74;010;74010;Annecy;74;010;74010;Annecy;54326;1246;55572
74;010;74010;Annecy;74;011;74011;Annecy-le-Vieux;22862;525;23387
74;282;74282;Fillière;74;022;74022;Aviernoz;896;30;926
74;167;74167;Val de Chaise;74;084;74084;Cons-Sainte-Colombe;394;10;404
74;010;74010;Annecy;74;093;74093;Cran-Gevrier;18431;423;18854
74;220;74220;Reignier-Ésery;74;113;74113;Ésery;615;8;623
74;282;74282;Fillière;74;120;74120;Évires;1486;37;1523
74;167;74167;Val de Chaise;74;167;74167;Marlens;996;14;1010
74;010;74010;Annecy;74;182;74182;Meythet;8046;185;8231
74;275;74275;Talloires-Montmin;74;187;74187;Montmin;322;3;325
74;282;74282;Fillière;74;204;74204;Les Ollières;1073;19;1092
74;010;74010;Annecy;74;217;74217;Pringy;4703;108;4811
74;282;74282;Fillière;74;245;74245;Saint-Martin-Bellevue;2795;81;2876
74;010;74010;Annecy;74;268;74268;Seynod;23347;536;23883
74;275;74275;Talloires-Montmin;74;275;74275;Talloires;1604;64;1668
74;282;74282;Fillière;74;282;74282;Thorens-Glières;3297;81;3378
76;020;76020;Anneville-Ambourville;76;003;76003;Ambourville;198;2;200
76;618;76618;Petit-Caux;76;027;76027;Assigny;386;6;392
76;476;76476;Port-Jérôme-sur-Seine;76;031;76031;Auberville-la-Campagne;649;10;659
76;034;76034;Val-de-Scie;76;034;76034;Auffay;1839;17;1856
76;618;76618;Petit-Caux;76;037;76037;Auquemesnil;261;3;264
76;041;76041;Les Hauts-de-Caux;76;041;76041;Autretot;661;10;671
76;258;76258;Terres-de-Caux;76;044;76044;Auzouville-Auberbosc;304;6;310
76;618;76618;Petit-Caux;76;073;76073;Belleville-sur-Mer;1028;24;1052
76;258;76258;Terres-de-Caux;76;078;76078;Bennetot;183;2;185
76;258;76258;Terres-de-Caux;76;080;76080;Bermonville;493;15;508
76;618;76618;Petit-Caux;76;081;76081;Berneval-le-Grand;1423;29;1452
76;618;76618;Petit-Caux;76;098;76098;Biville-sur-Mer;847;17;864
76;146;76146;Buchy;76;127;76127;Bosc-Roger-sur-Buchy;715;16;731
76;618;76618;Petit-Caux;76;137;76137;Bracquemont;867;33;900
76;618;76618;Petit-Caux;76;145;76145;Brunville;245;2;247
76;146;76146;Buchy;76;146;76146;Buchy;1599;84;1683
76;164;76164;Rives-en-Seine;76;164;76164;Caudebec-en-Caux;2243;35;2278
76;034;76034;Val-de-Scie;76;191;76191;Cressy;293;3;296
76;618;76618;Petit-Caux;76;215;76215;Derchigny;589;12;601
76;146;76146;Buchy;76;248;76248;Estouteville-Écalles;491;8;499
76;258;76258;Terres-de-Caux;76;258;76258;Fauville-en-Caux;2330;74;2404
76;276;76276;Forges-les-Eaux;76;276;76276;Forges-les-Eaux;3206;151;3357
76;276;76276;Forges-les-Eaux;76;277;76277;Le Fossé;496;6;502
76;618;76618;Petit-Caux;76;301;76301;Glicourt;270;2;272
76;618;76618;Petit-Caux;76;310;76310;Gouchaupre;196;2;198
76;618;76618;Petit-Caux;76;326;76326;Greny;123;2;125
76;618;76618;Petit-Caux;76;337;76337;Guilmécourt;414;7;421
76;618;76618;Petit-Caux;76;376;76376;Intraville;313;6;319
76;401;76401;Arelaune-en-Seine;76;401;76401;La Mailleraye-sur-Seine;1919;31;1950
76;217;76217;Dieppe;76;466;76466;Neuville-lès-Dieppe;9387;151;9538
76;476;76476;Port-Jérôme-sur-Seine;76;476;76476;Notre-Dame-de-Gravenchon;8902;139;9041
76;618;76618;Petit-Caux;76;496;76496;Penly;490;6;496
76;258;76258;Terres-de-Caux;76;525;76525;Ricarville;310;4;314
76;351;76351;Le Havre;76;539;76539;Rouelles;2955;32;2987
76;258;76258;Terres-de-Caux;76;607;76607;Sainte-Marguerite-sur-Fauville;281;4;285
76;618;76618;Petit-Caux;76;618;76618;Saint-Martin-en-Campagne;1241;45;1286
76;401;76401;Arelaune-en-Seine;76;625;76625;Saint-Nicolas-de-Bliquetuit;599;12;611
76;258;76258;Terres-de-Caux;76;639;76639;Saint-Pierre-Lavis;307;7;314
76;618;76618;Petit-Caux;76;643;76643;Saint-Quentin-au-Bosc;107;0;107
76;164;76164;Rives-en-Seine;76;659;76659;Saint-Wandrille-Rançon;1165;20;1185
76;034;76034;Val-de-Scie;76;674;76674;Sévis;394;5;399
76;618;76618;Petit-Caux;76;696;76696;Tocqueville-sur-Eu;216;4;220
76;476;76476;Port-Jérôme-sur-Seine;76;701;76701;Touffreville-la-Cable;446;11;457
76;618;76618;Petit-Caux;76;704;76704;Tourville-la-Chapelle;609;10;619
76;476;76476;Port-Jérôme-sur-Seine;76;713;76713;Triquerville;390;12;402
76;041;76041;Les Hauts-de-Caux;76;729;76729;Veauville-lès-Baons;683;8;691
76;164;76164;Rives-en-Seine;76;742;76742;Villequier;670;11;681
77;316;77316;Moret-Loing-et-Orvanne;77;166;77166;Écuelles;2328;59;2387
77;316;77316;Moret-Loing-et-Orvanne;77;170;77170;Épisy;637;16;653
77;262;77262;Louan-Villegruis-Fontaine;77;189;77189;Fontaine-sous-Montaiguillon;94;5;99
77;316;77316;Moret-Loing-et-Orvanne;77;299;77299;Montarlot;238;6;244
77;316;77316;Moret-Loing-et-Orvanne;77;316;77316;Moret-sur-Loing;4192;105;4297
77;093;77093;La Chapelle-Moutils;77;324;77324;Moutils;117;1;118
77;264;77264;Lumigny-Nesles-Ormeaux;77;334;77334;Nesles;574;13;587
77;264;77264;Lumigny-Nesles-Ormeaux;77;346;77346;Ormeaux;364;3;367
77;010;77010;Aubepierre-Ozouer-le-Repos;77;351;77351;Ozouer-le-Repos;388;4;392
77;261;77261;Lorrez-le-Bocage-Préaux;77;375;77375;Préaux;116;1;117
77;504;77504;Villemaréchal;77;399;77399;Saint-Ange-le-Viel;232;3;235
77;316;77316;Moret-Loing-et-Orvanne;77;491;77491;Veneux-les-Sablons;5186;131;5317
77;421;77421;Saint-Mars-Vieux-Maisons;77;497;77497;Vieux-Maisons;90;2;92
77;031;77031;Bernay-Vilbert;77;499;77499;Vilbert;361;2;363
77;020;77020;Bannost-Villegagnon;77;502;77502;Villegagnon;197;3;200
77;504;77504;Villemaréchal;77;504;77504;Villemaréchal;850;20;870
78;158;78158;Le Chesnay-Rocquencourt;78;158;78158;Le Chesnay;27184;548;27732
78;551;78551;Saint-Germain-en-Laye;78;251;78251;Fourqueux;3829;149;3978
78;158;78158;Le Chesnay-Rocquencourt;78;524;78524;Rocquencourt;3740;75;3815
79;185;79185;Aigondigné;79;004;79004;Aigonnay;629;22;651
79;005;79005;Airvault;79;005;79005;Airvault;2195;31;2226
79;136;79136;Alloinay;79;006;79006;Les Alleuds;293;5;298
79;013;79013;Argentonnay;79;013;79013;Argenton-les-Vallées;1637;58;1695
79;014;79014;Loretz-d'Argenton;79;014;79014;Argenton-l'Église;1367;25;1392
79;014;79014;Loretz-d'Argenton;79;026;79026;Bagneux;224;3;227
79;083;79083;Chef-Boutonne;79;027;79027;La Bataille;72;0;72
79;049;79049;Bressuire;79;028;79028;Beaulieu-sous-Bressuire;921;43;964
79;078;79078;Plaine-d'Argenson;79;033;79033;Belleville;154;1;155
79;077;79077;Beugnon-Thireuil;79;035;79035;Le Beugnon;286;2;288
79;078;79078;Plaine-d'Argenson;79;039;79039;Boisserolles;57;3;60
79;005;79005;Airvault;79;041;79041;Borcq-sur-Airvault;239;4;243
79;014;79014;Loretz-d'Argenton;79;043;79043;Bouillé-Loretz;1008;20;1028
79;063;79063;Val en Vignes;79;044;79044;Bouillé-Saint-Paul;379;88;467
79;179;79179;Moncoutant-sur-Sèvre;79;051;79051;Le Breuil-Bernard;546;13;559
79;049;79049;Bressuire;79;052;79052;Breuil-Chaussée;1050;49;1099
79;013;79013;Argentonnay;79;053;79053;Le Breuil-sous-Argenton;436;5;441
79;196;79196;Plaine-et-Vallées;79;054;79054;Brie;173;2;175
79;061;79061;Celles-sur-Belle;79;061;79061;Celles-sur-Belle;2448;51;2499
79;063;79063;Val en Vignes;79;063;79063;Cersay;768;15;783
79;064;79064;Fontivillié;79;064;79064;Chail;484;12;496
79;049;79049;Bressuire;79;065;79065;Chambroutet;509;24;533
79;105;79105;Les Châteliers;79;068;79068;Chantecorps;310;9;319
79;013;79013;Argentonnay;79;072;79072;La Chapelle-Gaudin;242;2;244
79;079;79079;Mauléon;79;073;79073;La Chapelle-Largeau;1051;20;1071
79;179;79179;Moncoutant-sur-Sèvre;79;075;79075;La Chapelle-Saint-Étienne;333;5;338
79;077;79077;Beugnon-Thireuil;79;077;79077;La Chapelle-Thireuil;448;7;455
79;083;79083;Chef-Boutonne;79;083;79083;Chef-Boutonne;1960;101;2061
79;049;79049;Bressuire;79;093;79093;Clazay;638;30;668
79;217;79217;Prailles-La Couarde;79;098;79098;La Couarde;274;3;277
79;013;79013;Argentonnay;79;099;79099;La Coudre;216;5;221
79;105;79105;Les Châteliers;79;105;79105;Coutières;149;5;154
79;083;79083;Chef-Boutonne;79;107;79107;Crézières;38;0;38
79;280;79280;Saint Maurice Étusson;79;113;79113;Étusson;336;6;342
79;016;79016;Assais-les-Jumeaux;79;143;79143;Les Jumeaux;283;3;286
79;079;79079;Mauléon;79;155;79155;Loublande;925;21;946
79;063;79063;Val en Vignes;79;168;79168;Massais;604;12;616
79;329;79329;Thouars;79;171;79171;Mauzé-Thouarsais;2150;45;2195
79;174;79174;Melle;79;173;79173;Mazières-sur-Béronne;390;12;402
79;174;79174;Melle;79;174;79174;Melle;3269;222;3491
79;329;79329;Thouars;79;178;79178;Missé;846;18;864
79;179;79179;Moncoutant-sur-Sèvre;79;179;79179;Moncoutant;3154;140;3294
79;061;79061;Celles-sur-Belle;79;181;79181;Montigné;286;1;287
79;123;79123;La Forêt-sur-Sèvre;79;182;79182;Montigny;590;10;600
79;185;79185;Aigondigné;79;185;79185;Mougon;2106;72;2178
79;079;79079;Mauléon;79;186;79186;Moulins;687;14;701
79;013;79013;Argentonnay;79;187;79187;Moutiers-sous-Argenton;627;14;641
79;179;79179;Moncoutant-sur-Sèvre;79;188;79188;Moutiers-sous-Chantemerle;602;11;613
79;049;79049;Bressuire;79;192;79192;Noirlieu;325;15;340
79;049;79049;Bressuire;79;193;79193;Noirterre;969;45;1014
79;196;79196;Plaine-et-Vallées;79;196;79196;Oiron;907;17;924
79;174;79174;Melle;79;199;79199;Paizay-le-Tort;492;9;501
79;217;79217;Prailles-La Couarde;79;217;79217;Prailles;671;19;690
79;334;79334;Val-du-Mignon;79;219;79219;Priaires;126;0;126
79;179;79179;Moncoutant-sur-Sèvre;79;222;79222;Pugny;238;6;244
49;099;49099;Cholet;79;224;79224;Le Puy-Saint-Bonnet;2151;78;2229
79;123;79123;La Forêt-sur-Sèvre;79;232;79232;La Ronde;419;12;431
79;079;79079;Mauléon;79;233;79233;Rorthais;758;23;781
79;079;79079;Mauléon;79;237;79237;Saint-Aubin-de-Baubigné;1478;25;1503
79;185;79185;Aigondigné;79;240;79240;Sainte-Blandine;685;18;703
79;078;79078;Plaine-d'Argenson;79;247;79247;Saint-Étienne-la-Cigogne;159;3;162
79;196;79196;Plaine-et-Vallées;79;260;79260;Saint-Jouin-de-Marnes;537;12;549
79;179;79179;Moncoutant-sur-Sèvre;79;261;79261;Saint-Jouin-de-Milly;212;4;216
79;174;79174;Melle;79;264;79264;Saint-Léger-de-la-Martinière;978;30;1008
79;123;79123;La Forêt-sur-Sèvre;79;272;79272;Saint-Marsault;506;11;517
79;174;79174;Melle;79;279;79279;Saint-Martin-lès-Melle;775;15;790
79;280;79280;Saint Maurice Étusson;79;280;79280;Saint-Maurice-la-Fougereuse;544;9;553
79;061;79061;Celles-sur-Belle;79;282;79282;Saint-Médard;111;2;113
79;285;79285;Saint-Pardoux-Soutiers;79;285;79285;Saint-Pardoux;1603;37;1640
79;063;79063;Val en Vignes;79;288;79288;Saint-Pierre-à-Champ;276;6;282
79;329;79329;Thouars;79;292;79292;Sainte-Radegonde;1810;38;1848
79;049;79049;Bressuire;79;296;79296;Saint-Sauveur;1625;76;1701
79;064;79064;Fontivillié;79;314;79314;Sompt;309;5;314
79;005;79005;Airvault;79;317;79317;Soulièvres;527;10;537
79;285;79285;Saint-Pardoux-Soutiers;79;318;79318;Soutiers;264;5;269
79;196;79196;Plaine-et-Vallées;79;321;79321;Taizé-Maulais;734;18;752
79;079;79079;Mauléon;79;323;79323;Le Temple;502;12;514
79;049;79049;Bressuire;79;324;79324;Terves;2596;121;2717
79;005;79005;Airvault;79;325;79325;Tessonnière;326;3;329
79;185;79185;Aigondigné;79;327;79327;Thorigné;1240;37;1277
79;334;79334;Val-du-Mignon;79;328;79328;Thorigny-sur-le-Mignon;100;2;102
79;083;79083;Chef-Boutonne;79;330;79330;Tillou;320;7;327
79;013;79013;Argentonnay;79;333;79333;Ulcot;55;1;56
79;334;79334;Val-du-Mignon;79;334;79334;Usseau;856;25;881
79;061;79061;Celles-sur-Belle;79;344;79344;Verrines-sous-Celles;1013;27;1040
80;436;80436;Hescamps;80;007;80007;Agnières;149;4;153
80;443;80443;Hornoy-le-Bourg;80;111;80111;Boisrault;128;1;129
80;505;80505;Carnoy-Mametz;80;175;80175;Carnoy;101;1;102
80;554;80554;Molliens-Dreuil;80;257;80257;Dreuil-lès-Molliens;141;0;141
80;557;80557;Estrées-Mons;80;289;80289;Estrées-en-Chaussée;76;3;79
80;295;80295;Étinehem-Méricourt;80;295;80295;Étinehem;383;3;386
80;436;80436;Hescamps;80;363;80363;Frettemolle;107;4;111
80;443;80443;Hornoy-le-Bourg;80;382;80382;Gouy-l'Hôpital;54;0;54
80;703;80703;Saint-Germain-sur-Bresle;80;394;80394;Guémicourt;19;1;20
80;456;80456;Lafresguimont-Saint-Martin;80;398;80398;Guibermesnil;60;1;61
80;406;80406;Hallencourt;80;441;80441;Hocquincourt;110;2;112
80;621;80621;Hypercourt;80;447;80447;Hyencourt-le-Grand;74;1;75
80;456;80456;Lafresguimont-Saint-Martin;80;454;80454;Laboissière-Saint-Martin;60;0;60
80;630;80630;Poix-de-Picardie;80;457;80457;Lahaye-Saint-Romain;275;1;276
80;443;80443;Hornoy-le-Bourg;80;483;80483;Lincheux-Hallivillers;150;4;154
80;485;80485;Ô-de-Selle;80;485;80485;Lœuilly;790;8;798
80;245;80245;Domléger-Longvillers;80;492;80492;Longvillers;176;3;179
80;505;80505;Carnoy-Mametz;80;505;80505;Mametz;179;6;185
80;509;80509;Marchélepot-Misery;80;509;80509;Marchélepot;450;6;456
80;222;80222;Crécy-en-Ponthieu;80;510;80510;Marcheville;112;3;115
80;295;80295;Étinehem-Méricourt;80;532;80532;Méricourt-sur-Somme;212;6;218
80;509;80509;Marchélepot-Misery;80;551;80551;Misery;135;0;135
80;456;80456;Lafresguimont-Saint-Martin;80;564;80564;Montmarquet;214;4;218
80;582;80582;Namps-Maisnil;80;581;80581;Namps-au-Mont;190;1;191
80;485;80485;Ô-de-Selle;80;594;80594;Neuville-lès-Lœuilly;128;2;130
80;621;80621;Hypercourt;80;608;80608;Omiécourt;257;0;257
80;623;80623;Piennes-Onvillers;80;610;80610;Onvillers;114;1;115
80;443;80443;Hornoy-le-Bourg;80;612;80612;Orival;196;3;199
80;621;80621;Hypercourt;80;621;80621;Pertain;364;9;373
80;582;80582;Namps-Maisnil;80;689;80689;Rumaisnil;114;1;115
80;229;80229;Crouy-Saint-Pierre;80;712;80712;Saint-Pierre-à-Gouy;74;1;75
80;443;80443;Hornoy-le-Bourg;80;731;80731;Selincourt;95;2;97
80;436;80436;Hescamps;80;739;80739;Souplicourt;84;0;84
80;582;80582;Namps-Maisnil;80;745;80745;Taisnil;318;2;320
80;485;80485;Ô-de-Selle;80;761;80761;Tilloy-lès-Conty;241;0;241
80;443;80443;Hornoy-le-Bourg;80;768;80768;Tronchoy;204;6;210
80;211;80211;Conty;80;816;80816;Wailly;149;4;153
80;406;80406;Hallencourt;80;817;80817;Wanel;138;0;138
81;262;81262;Saint-Marcel-Campes;81;057;81057;Campes;152;2;154
81;218;81218;Puygouzon;81;113;81113;Labastide-Dénat;424;6;430
81;233;81233;Terre-de-Bancalié;81;226;81226;Ronel;335;4;339
81;233;81233;Terre-de-Bancalié;81;233;81233;Roumégoux;271;4;275
81;233;81233;Terre-de-Bancalié;81;241;81241;Saint-Antonin-de-Lacalm;286;3;289
81;233;81233;Terre-de-Bancalié;81;260;81260;Saint-Lieux-Lafenasse;454;9;463
81;233;81233;Terre-de-Bancalié;81;296;81296;Terre-Clapier;266;6;272
81;233;81233;Terre-de-Bancalié;81;301;81301;Le Travet;120;2;122
85;001;85001;L'Aiguillon-la-Presqu'île;85;001;85001;L'Aiguillon-sur-Mer;2050;25;2075
85;008;85008;Aubigny-Les Clouzeaux;85;008;85008;Aubigny;4084;59;4143
85;009;85009;Auchay-sur-Vendée;85;009;85009;Auzay;653;15;668
85;019;85019;Bellevigny;85;019;85019;Belleville-sur-Vie;4105;93;4198
85;146;85146;Montaigu-Vendée;85;027;85027;Boufféré;3468;107;3575
85;084;85084;Essarts en Bocage;85;030;85030;Boulogne;1007;12;1019
85;289;85289;Terval;85;037;85037;Breuil-Barret;568;15;583
85;213;85213;Rives de l'Yon;85;043;85043;Chaillé-sous-les-Ormeaux;1368;24;1392
85;009;85009;Auchay-sur-Vendée;85;044;85044;Chaix;481;7;488
85;302;85302;Chanverrie;85;048;85048;Chambretaud;1571;37;1608
85;152;85152;Les Achards;85;052;85052;La Chapelle-Achard;2128;28;2156
85;289;85289;Terval;85;053;85053;La Chapelle-aux-Lys;261;3;264
85;090;85090;Sèvremont;85;063;85063;Les Châtelliers-Châteaumur;773;8;781
85;036;85036;La Bretonnière-la-Claye;85;068;85068;La Claye;105;4;109
85;008;85008;Aubigny-Les Clouzeaux;85;069;85069;Les Clouzeaux;2985;46;3031
85;135;85135;Mareuil-sur-Lay-Dissais;85;079;85079;Dissais;400;11;411
85;080;85080;Doix lès Fontaines;85;080;85080;Doix;980;19;999
85;084;85084;Essarts en Bocage;85;084;85084;Les Essarts;5800;104;5904
